# 「샘」(질량손실) 게이트 판정 — 기준 B · (무리 · 신호) 짝 (미해결 #84 · 세션 7.77)
# [가정값: 업계 공개자료 전형범위 · 프로젝트정리 5장] 실측 아님
# 가정값 기반 — 실측 아님.
#
# 내는 명령: .venv/Scripts/python.exe -m cdu_simul.massloss_gate --pairs
#   (읽는 것은 results/cdu_dataset.csv 하나다. 판정 기준·임계는 이 파일이
#    만들지 않는다 — docs/session745-massloss-gate-criteria.md 의 것을 쓴다.)
#
# 실린 짝: 이상 기구를 진 CDU 만 9,600. 뺀 짝 7,680 —
#   이웃 CDU 다. 뺀 근거는 기준 문서 2-4: 기대 부호는 기구를 진
#   CDU 에서 나온 것이라 이웃 CDU 의 통과·실패가 무엇을 뜻하는지
#   정해지지 않았다. 리포트의 통과율도 같은 모집단으로 내므로,
#   목록과 통과율이 같은 모집단을 봐야 합격선을 그을 때 어긋나지
#   않는다.
#   **이 파일은 전 짝이 아니다.** 이웃 CDU 짝까지 내려면 같은
#   명령에 --all-cdu 를 붙인다 (--pairs --all-cdu) — 그러면 같은
#   두 파일이 전 짝으로 다시 쓰인다. 세션 7.77 은 붙이지 않았다.
#
# 여유(margin) = value − threshold. **> 0 이면 통과쪽 여유다.**
#   A: value = delta_abs × expected_sign · threshold = 0 (원단위)
#   C: value = |delta_judged| · threshold = NOISE_THRESHOLD[unit] (판정단위)
#   B: margin = 수준 오름차순 |Δ| 의 이웃 차 최소 · threshold = 0 (원단위)
#   「해당 없음」 짝의 여유는 판정에 쓰이지 않는다 — 자리만 채운다.
#   unit 열은 **신호의 판정단위**(리포트와 같다)이고, A 의 value·margin 은
#   그것과 달리 원단위다 — 어느 쪽인지는 margin_unit 열이 말한다.
criterion,pump_head_rated_mAq,branch_dp_rated_mAq,valve_dp_rated_mAq,ntu,T_secondary_supply_C,cdu_config,cdu_index,load_percent,residual_return_share,pump_sees_supply_flow,share_uses_return_flow,signal,verdict,margin,threshold,margin_unit
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,0.5,True,False,⑶ 주입랙 통과유량,통과,0.0016012520034891509,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,0.5,True,False,⑷ 타 랙 유량,통과,0.0016012520034891509,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,0.5,True,False,⑸ 주입랙 출구온도,통과,0.0063874757376751745,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑴ 총유량,통과,0.012814082647210512,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑵ 펌프 양정,통과,0.003924993642630881,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑶ 주입랙 통과유량,통과,0.001601760330901536,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑷ 타 랙 유량,통과,0.001601760330901536,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑸ 주입랙 출구온도,통과,0.005100896086734252,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑴ 총유량,통과,0.029788850931232957,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑵ 펌프 양정,통과,0.002631719331137816,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑶ 주입랙 통과유량,통과,0.0037236063664041197,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑷ 타 랙 유량,통과,0.0037236063664043417,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑸ 주입랙 출구온도,통과,0.008127979373970362,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑴ 총유량,통과,0.029792874571493044,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑵ 펌프 양정,통과,0.002630470773947735,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑶ 주입랙 통과유량,통과,0.0037241093214368526,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑷ 타 랙 유량,통과,0.0037241093214368526,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑸ 주입랙 출구온도,통과,0.006857823781871275,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑴ 총유량,통과,0.02571176051421986,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑵ 펌프 양정,통과,0.007885233878777598,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑶ 주입랙 통과유량,통과,0.0032139700642774827,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑷ 타 랙 유량,통과,0.0032139700642774827,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑸ 주입랙 출구온도,통과,0.007607995861423689,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑴ 총유량,통과,0.02571578277097153,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑵ 펌프 양정,통과,0.007886490519162237,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑶ 주입랙 통과유량,통과,0.003214472846371663,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑷ 타 랙 유량,통과,0.003214472846371663,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑸ 주입랙 출구온도,통과,0.006333617627593213,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑴ 총유량,통과,0.003952642850943988,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑵ 펌프 양정,통과,0.010472462444706565,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑶ 주입랙 통과유량,통과,0.0004940803563684426,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑷ 타 랙 유량,통과,0.0004940803563684426,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑸ 주입랙 출구온도,통과,0.027614626056937652,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑴ 총유량,통과,0.003975029660930218,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑵ 펌프 양정,통과,0.010465718399281343,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑶ 주입랙 통과유량,통과,0.0004968787076160552,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑷ 타 랙 유량,통과,0.0004968787076160552,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑸ 주입랙 출구온도,통과,0.02127400496534193,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑴ 총유량,해당 없음,8.985169836428497e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑵ 펌프 양정,해당 없음,2.7490901508997467e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,1.1231462295535621e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,1.1231462295535621e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.02552042063161508,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑴ 총유량,해당 없음,6.74763174277615e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑵ 펌프 양정,해당 없음,2.0645064367386112e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,8.434539678248143e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,8.434539678248143e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.01916021941331536,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑴ 총유량,통과,0.016791685197238948,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑵ 펌프 양정,통과,0.006593354702058463,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑶ 주입랙 통과유량,통과,0.0020989606496548685,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑷ 타 랙 유량,통과,0.0020989606496548685,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑸ 주입랙 출구온도,통과,0.03377223226225112,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑴ 총유량,통과,0.016813825436036822,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑵ 펌프 양정,통과,0.00658664620885574,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑶ 주입랙 통과유량,통과,0.0021017281795046028,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑷ 타 랙 유량,통과,0.0021017281795046028,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑸ 주입랙 출구온도,통과,0.027491910418667942,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑴ 총유량,통과,0.012725721695026948,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑵ 펌프 양정,통과,0.0039046982147397102,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑶ 주입랙 통과유량,통과,0.0015907152118779244,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑷ 타 랙 유량,통과,0.0015907152118779244,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑸ 주입랙 출구온도,통과,0.03169185163944377,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑴ 총유량,통과,0.012747850450370635,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑵ 펌프 양정,통과,0.003911507537932124,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑶ 주입랙 통과유량,통과,0.0015934813062967734,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑷ 타 랙 유량,통과,0.0015934813062967734,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑸ 주입랙 출구온도,통과,0.0253920679960018,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑴ 총유량,통과,0.02970599012039976,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑵ 펌프 양정,통과,0.002661961194291962,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑶ 주입랙 통과유량,통과,0.00371324876504997,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑷ 타 랙 유량,통과,0.00371324876504997,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑸ 주입랙 출구온도,통과,0.039890239353411516,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑴ 총유량,통과,0.029727884725351927,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑵ 펌프 양정,통과,0.002655149199604523,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑶ 주입랙 통과유량,통과,0.003715985590669213,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑷ 타 랙 유량,통과,0.003715985590669213,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑸ 주입랙 출구온도,통과,0.033669861811226554,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑴ 총유량,통과,0.025616558099660125,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑵ 펌프 양정,통과,0.00786950863126279,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑶ 주입랙 통과유량,통과,0.0032020697624575156,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑷ 타 랙 유량,통과,0.0032020697624575156,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑸ 주입랙 출구온도,통과,0.037823667187218746,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,True,⑴ 총유량,통과,0.02563844116529168,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,True,⑵ 펌프 양정,통과,0.00787636410929693,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,True,⑶ 주입랙 통과유량,통과,0.003204805145661682,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,True,⑷ 타 랙 유량,통과,0.003204805145661682,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,dual_symmetric,0,100.0,1.0,True,True,⑸ 주입랙 출구온도,통과,0.031583946201919844,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,False,,⑴ 총유량,통과,0.004014298169378705,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,False,,⑵ 펌프 양정,통과,0.010435362585358376,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,False,,⑶ 주입랙 통과유량,통과,0.0005017872711723381,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,False,,⑷ 타 랙 유량,통과,0.0005017872711723381,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,False,,⑸ 주입랙 출구온도,통과,0.005553640332411902,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,True,,⑴ 총유량,해당 없음,1.6334124524064464e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,True,,⑵ 펌프 양정,해당 없음,4.988859760857167e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,True,,⑶ 주입랙 통과유량,해당 없음,2.0417655657301026e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,True,,⑷ 타 랙 유량,해당 없음,2.0417655657301026e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.0,True,,⑸ 주입랙 출구온도,통과,0.00515953093111321,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,False,,⑴ 총유량,통과,0.016865430015243987,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,False,,⑵ 펌프 양정,통과,0.006559398403467753,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,False,,⑶ 주입랙 통과유량,통과,0.0021081787519050543,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,False,,⑷ 타 랙 유량,통과,0.0021081787519050543,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,False,,⑸ 주입랙 출구온도,통과,0.006355062247905607,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,True,,⑴ 총유량,통과,0.012811352625158534,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,True,,⑵ 펌프 양정,통과,0.003924155030873067,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,True,,⑶ 주입랙 통과유량,통과,0.0016014190781452609,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,True,,⑷ 타 랙 유량,통과,0.0016014190781452609,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,0.5,True,,⑸ 주입랙 출구온도,통과,0.0059645866856143925,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,False,,⑴ 총유량,통과,0.02979195448916805,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,False,,⑵ 펌프 양정,통과,0.002630752635941036,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,False,,⑶ 주입랙 통과유량,통과,0.00372399431114645,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,False,,⑷ 타 랙 유량,통과,0.00372399431114645,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,False,,⑸ 주입랙 출구온도,통과,0.007148255497948952,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,True,,⑴ 총유량,통과,0.025714432501391826,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,True,,⑵ 펌프 양정,통과,0.007886073329956389,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,True,,⑶ 주입랙 통과유량,통과,0.0032143040626739783,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,True,,⑷ 타 랙 유량,통과,0.0032143040626739783,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,20.0,1.0,True,,⑸ 주입랙 출구온도,통과,0.00676140087547239,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,False,,⑴ 총유량,통과,0.00395490321104397,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,False,,⑵ 펌프 양정,통과,0.010471781582840123,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,False,,⑶ 주입랙 통과유량,통과,0.0004943629013804962,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,False,,⑷ 타 랙 유량,통과,0.0004943629013804962,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,False,,⑸ 주입랙 출구온도,통과,0.026974281446129567,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,True,,⑴ 총유량,해당 없음,8.990294239907826e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,True,,⑵ 펌프 양정,해당 없음,2.7506579741043424e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,True,,⑶ 주입랙 통과유량,해당 없음,1.1237867799884782e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,True,,⑷ 타 랙 유량,해당 없음,1.1237867799884782e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.0,True,,⑸ 주입랙 출구온도,통과,0.02553499071702703,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,False,,⑴ 총유량,통과,0.01680124830184404,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,False,,⑵ 펌프 양정,통과,0.006590457206407052,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,False,,⑶ 주입랙 통과유량,통과,0.002100156037730505,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,False,,⑷ 타 랙 유량,통과,0.002100156037730505,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,False,,⑸ 주입랙 출구온도,통과,0.031059158356647742,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,True,,⑴ 총유량,통과,0.012732949313644326,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,True,,⑵ 펌프 양정,통과,0.003906922307312044,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,True,,⑶ 주입랙 통과유량,통과,0.0015916186642057628,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,True,,⑷ 타 랙 유량,통과,0.0015916186642057628,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,0.5,True,,⑸ 주입랙 출구온도,통과,0.029633845690149485,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,False,,⑴ 총유량,통과,0.029722837718937356,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,False,,⑵ 펌프 양정,통과,0.0026566995047865305,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,False,,⑶ 주입랙 통과유량,통과,0.0037153547148667254,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,False,,⑷ 타 랙 유량,통과,0.0037153547148667254,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,False,,⑸ 주입랙 출구온도,통과,0.03510345210127497,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,True,,⑴ 총유량,통과,0.025631046498734378,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,True,,⑵ 펌프 양정,통과,0.007874073036113316,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,True,,⑶ 주입랙 통과유량,통과,0.0032038808123420193,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,True,,⑷ 타 랙 유량,통과,0.0032038808123420193,0.0,원단위
B,20.0,2.0,3.0,2.0,27.0,single,0,100.0,1.0,True,,⑸ 주입랙 출구온도,통과,0.03369204881837362,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,False,⑴ 총유량,통과,0.00401820934240682,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,False,⑵ 펌프 양정,통과,0.010440690843893208,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,False,⑶ 주입랙 통과유량,통과,0.0005022761678012966,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,False,⑷ 타 랙 유량,통과,0.0005022761678012966,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,False,⑸ 주입랙 출구온도,통과,0.005685607847581764,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,True,⑴ 총유량,통과,0.004022499364019438,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,True,⑵ 펌프 양정,통과,0.010439399929651927,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,True,⑶ 주입랙 통과유량,통과,0.0005028124205024298,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,True,⑷ 타 랙 유량,통과,0.0005028124205024298,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,False,True,⑸ 주입랙 출구온도,통과,0.004389357570708796,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,False,⑴ 총유량,해당 없음,1.7013406727883762e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,False,⑵ 펌프 양정,해당 없음,5.199543558376263e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,2.126675841207515e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,2.126675841207515e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.00515845277218574,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,True,⑴ 총유량,해당 없음,1.2724786207840566e-05,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,True,⑵ 펌프 양정,해당 없음,3.888882734059962e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,1.5905982755359815e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,1.5905982755359815e-06,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.0038579141855947796,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.5,False,False,⑴ 총유량,통과,0.016866114371191898,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.5,False,False,⑵ 펌프 양정,통과,0.006563268373696474,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.5,False,False,⑶ 주입랙 통과유량,통과,0.0021082642963987652,0.0,원단위
B,20.0,2.0,3.0,2.0,30.0,dual_asymmetric,0,20.0,0.5,False,False,⑷ 타 랙 유량,통과,0.0021082642963987652,0.0,원단위
